dc,Station Number,Station Name,Latitude,Longitude,Height above MSL,Month Day Year in YYYY-MM-DD format,Precipitation in the 24 hours before 9am (local time) in mm,Quality of precipitation value,Number of days of rain within the days of accumulation,Accumulated number of days over which the precipitation was measured,Maximum temperature in 24 hours after 9am (local time) in Degrees C,Quality of maximum temperature in 24 hours after 9am (local time),Days of accumulation of maximum temperature,Minimum temperature in 24 hours before 9am (local time) in Degrees C,Quality of minimum temperature in 24 hours before 9am (local time),Days of accumulation of minimum temperature,Average daily dew point temperature in Degrees C,Quality of overall dew point temperature observations used,Relative humidity for observation at 09 hours Local Time in percentage %,Quality of relative humidity for observation at 09 hours Local Time,Relative humidity for observation at 15 hours Local Time in percentage %,Quality of relative humidity for observation at 15 hours Local Time,Wind speed at 09 hours Local Time measured in km/h,Quality of wind speed at 09 hours Local Time,Wind speed at 15 hours Local Time measured in km/h,Quality of wind speed at 15 hours Local Time,Wind direction at 09 hours Local Time as 16 compass point text,Quality of wind direction at 09 hours Local Time,Wind direction at 15 hours Local Time as 16 compass point text,Quality of wind direction at 15 hours Local Time,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-07-16,   0.0,N,  , 1, 32.8,Y, 1, 18.7,Y, 1, 16.2,Y, 69,Y, 36,Y, 14.8,Y, 18.4,Y,SSE  ,Y,ESE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-07-17,   0.0,N,  , 1, 32.5,Y, 1, 17.8,Y, 1, 17.3,Y, 68,Y, 36,Y, 14.8,Y, 20.5,Y,SE   ,Y,ESE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-07-18,   0.0,N,  , 1, 30.6,Y, 1, 22.2,Y, 1, 20.9,Y, 77,Y, 57,Y, 20.5,Y, 14.8,Y,SE   ,Y,ENE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-07-19,   0.0,N,  , 1, 32.2,Y, 1, 21.1,Y, 1, 20.2,Y, 61,Y, 49,Y, 13.0,Y, 13.0,Y,SE   ,Y,ENE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-07-20,   0.0,N,  , 1, 31.0,Y, 1, 23.4,Y, 1, 21.0,Y, 73,Y, 57,Y, 11.2,Y, 13.0,Y,SE   ,Y,NE   ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-07-21,   0.0,N,  , 1, 31.7,Y, 1, 21.9,Y, 1, 21.0,Y, 73,Y, 53,Y, 13.0,Y, 13.0,Y,E    ,Y,ENE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-07-22,   0.0,N,  , 1, 31.9,Y, 1, 21.9,Y, 1, 18.1,Y, 63,Y, 40,Y, 20.5,Y, 22.3,Y,SSE  ,Y,ESE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-07-23,   0.0,N,  , 1, 30.1,Y, 1, 20.3,Y, 1, 15.8,Y, 59,Y, 44,Y, 24.1,Y, 24.1,Y,SSE  ,Y,SSE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-07-24,   0.0,N,  , 1, 29.0,Y, 1, 15.7,Y, 1, 12.9,Y, 55,Y, 37,Y, 16.6,Y, 20.5,Y,S    ,Y,SSE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-07-25,   0.0,N,  , 1, 28.5,Y, 1, 14.2,Y, 1, 12.0,Y, 64,Y, 36,Y, 20.5,Y, 14.8,Y,SSE  ,Y,SSE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-07-26,   0.0,N,  , 1, 29.3,Y, 1, 12.3,Y, 1, 13.5,Y, 60,Y, 42,Y, 14.8,Y, 16.6,Y,SSE  ,Y,ESE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-07-27,   0.0,N,  , 1, 29.8,Y, 1, 17.2,Y, 1, 17.3,Y, 73,Y, 44,Y, 13.0,Y, 13.0,Y,SE   ,Y,NE   ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-07-28,   0.0,N,  , 1, 29.0,Y, 1, 17.3,Y, 1, 17.7,Y, 74,Y, 50,Y, 14.8,Y, 13.0,Y,SE   ,Y,ENE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-07-29,   0.0,N,  , 1, 29.8,Y, 1, 16.4,Y, 1, 15.5,Y, 66,Y, 37,Y, 13.0,Y, 14.8,Y,SE   ,Y,ESE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-07-30,   0.0,N,  , 1, 29.0,Y, 1, 15.0,Y, 1, 14.0,Y, 66,Y, 33,Y, 14.8,Y, 13.0,Y,SSE  ,Y,ENE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-07-31,   0.0,N,  , 1, 29.5,Y, 1, 15.3,Y, 1, 16.8,Y, 67,Y, 47,Y, 18.4,Y, 11.2,Y,SE   ,Y,NE   ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-08-01,   0.0,N,  , 1, 29.0,Y, 1, 20.8,Y, 1, 18.6,Y, 75,Y, 51,Y, 14.8,Y, 16.6,Y,SE   ,Y,ENE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-08-02,   0.0,N,  , 1, 29.6,Y, 1, 16.7,Y, 1, 17.0,Y, 73,Y, 44,Y, 13.0,Y, 14.8,Y,SE   ,Y,ENE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-08-03,   0.0,N,  , 1, 30.4,Y, 1, 17.1,Y, 1, 17.2,Y, 76,Y, 46,Y, 16.6,Y, 16.6,Y,SE   ,Y,ENE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-08-04,   0.0,N,  , 1, 29.9,Y, 1, 17.0,Y, 1, 18.0,Y, 70,Y, 59,Y, 13.0,Y, 13.0,Y,ESE  ,Y,NNE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-08-05,   0.0,N,  , 1, 28.6,Y, 1, 17.4,Y, 1, 19.2,Y, 88,Y, 59,Y,  9.4,Y, 14.8,Y,SSE  ,Y,NE   ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-08-06,   0.0,N,  , 1, 31.5,Y, 1, 18.2,Y, 1, 16.6,Y, 62,Y, 46,Y, 24.1,Y, 18.4,Y,SE   ,Y,E    ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-08-07,   0.0,N,  , 1, 30.0,Y, 1, 16.4,Y, 1, 13.9,Y, 59,Y, 42,Y, 22.3,Y, 16.6,Y,SE   ,Y,E    ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-08-08,   0.0,N,  , 1, 30.9,Y, 1, 16.0,Y, 1, 13.8,Y, 64,Y, 35,Y, 20.5,Y, 13.0,Y,SE   ,Y,E    ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-08-09,   0.0,N,  , 1, 30.8,Y, 1, 17.8,Y, 1, 13.1,Y, 64,Y, 29,Y, 20.5,Y, 22.3,Y,SE   ,Y,ESE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-08-10,   0.0,N,  , 1, 30.4,Y, 1, 20.1,Y, 1, 14.7,Y, 70,Y, 42,Y, 16.6,Y, 16.6,Y,SSE  ,Y,ESE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-08-11,   0.0,N,  , 1, 31.1,Y, 1, 20.7,Y, 1, 12.5,Y, 47,Y, 35,Y, 27.7,Y, 20.5,Y,SE   ,Y,ESE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-08-12,   0.0,N,  , 1, 31.3,Y, 1, 18.6,Y, 1, 13.0,Y, 53,Y, 33,Y, 24.1,Y, 16.6,Y,SE   ,Y,ESE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-08-13,   0.0,N,  , 1, 31.7,Y, 1, 18.7,Y, 1, 15.2,Y, 57,Y, 39,Y, 22.3,Y, 16.6,Y,SE   ,Y,E    ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-08-14,   0.0,N,  , 1, 32.0,Y, 1, 18.8,Y, 1, 15.7,Y, 57,Y, 38,Y, 25.9,Y, 16.6,Y,SE   ,Y,ESE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-08-15,   0.0,N,  , 1, 31.5,Y, 1, 18.4,Y, 1, 14.4,Y, 52,Y, 41,Y, 22.3,Y, 20.5,Y,SE   ,Y,ESE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-08-16,   0.0,N,  , 1, 30.6,Y, 1, 17.9,Y, 1, 12.2,Y, 51,Y, 34,Y, 22.3,Y, 22.3,Y,SSE  ,Y,ESE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-08-17,   0.0,N,  , 1, 30.9,Y, 1, 17.5,Y, 1, 10.7,Y, 50,Y, 34,Y, 24.1,Y, 18.4,Y,SE   ,Y,ESE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-08-18,   0.0,N,  , 1, 30.2,Y, 1, 18.0,Y, 1,  9.0,Y, 40,Y, 30,Y, 22.3,Y, 24.1,Y,SSE  ,Y,SSE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-08-19,   0.0,N,  , 1, 31.3,Y, 1, 17.1,Y, 1, 12.5,Y, 48,Y, 36,Y, 29.5,Y, 16.6,Y,SE   ,Y,E    ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-08-20,   0.0,N,  , 1, 29.7,Y, 1, 19.4,Y, 1, 18.2,Y, 64,Y, 61,Y, 16.6,Y, 16.6,Y,SE   ,Y,ENE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-08-21,   0.0,N,  , 1, 32.2,Y, 1, 20.5,Y, 1, 18.4,Y, 63,Y, 46,Y, 14.8,Y, 18.4,Y,SE   ,Y,E    ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-08-22,   0.0,N,  , 1, 31.7,Y, 1, 20.9,Y, 1, 14.9,Y, 67,Y, 38,Y, 16.6,Y, 27.7,Y,SE   ,Y,ESE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-08-23,   0.0,N,  , 1, 30.9,Y, 1, 22.2,Y, 1, 10.1,Y, 38,Y, 36,Y, 25.9,Y, 20.5,Y,SE   ,Y,ESE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-08-24,   0.0,N,  , 1, 31.7,Y, 1, 21.4,Y, 1, 11.9,Y, 40,Y, 36,Y, 22.3,Y, 24.1,Y,SSE  ,Y,ESE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-08-25,   0.0,N,  , 1, 31.5,Y, 1, 20.0,Y, 1, 17.3,Y, 66,Y, 58,Y, 14.8,Y, 13.0,Y,SSE  ,Y,E    ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-08-26,   0.0,N,  , 1, 31.9,Y, 1, 23.2,Y, 1, 19.3,Y, 61,Y, 55,Y, 16.6,Y, 13.0,Y,ESE  ,Y,ENE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-08-27,   0.0,N,  , 1, 31.5,Y, 1, 23.9,Y, 1, 20.4,Y, 61,Y, 64,Y, 20.5,Y, 18.4,Y,ESE  ,Y,ENE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-08-28,   0.0,N,  , 1, 30.9,Y, 1, 21.9,Y, 1, 20.1,Y, 68,Y, 56,Y, 20.5,Y, 20.5,Y,ESE  ,Y,NE   ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-08-29,   0.0,N,  , 1, 31.0,Y, 1, 22.0,Y, 1, 19.8,Y, 68,Y, 56,Y, 20.5,Y, 16.6,Y,ESE  ,Y,NE   ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-08-30,   0.0,N,  , 1, 32.6,Y, 1, 21.7,Y, 1, 20.3,Y, 66,Y, 53,Y, 22.3,Y, 14.8,Y,SE   ,Y,ENE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-08-31,   0.0,N,  , 1, 31.9,Y, 1, 22.2,Y, 1, 20.9,Y, 68,Y, 56,Y, 22.3,Y, 16.6,Y,SE   ,Y,NE   ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-09-01,   0.0,N,  , 1, 32.2,Y, 1, 22.5,Y, 1, 20.9,Y, 65,Y, 53,Y, 16.6,Y, 14.8,Y,ESE  ,Y,ENE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-09-02,   0.0,N,  , 1, 30.7,Y, 1, 22.7,Y, 1, 20.5,Y, 63,Y, 59,Y, 20.5,Y, 16.6,Y,ESE  ,Y,NE   ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-09-03,   0.0,N,  , 1, 31.2,Y, 1, 20.6,Y, 1, 20.1,Y, 65,Y, 56,Y, 13.0,Y, 16.6,Y,ESE  ,Y,ENE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-09-04,   0.0,N,  , 1, 31.3,Y, 1, 20.9,Y, 1, 19.4,Y, 70,Y, 50,Y, 22.3,Y, 20.5,Y,SE   ,Y,ENE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-09-05,   0.0,N,  , 1, 32.6,Y, 1, 20.2,Y, 1, 18.9,Y, 63,Y, 45,Y, 18.4,Y, 14.8,Y,SE   ,Y,NE   ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-09-06,   0.0,N,  , 1, 32.9,Y, 1, 20.7,Y, 1, 18.7,Y, 62,Y, 48,Y, 16.6,Y, 13.0,Y,ESE  ,Y,NNE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-09-07,   0.0,N,  , 1, 32.7,Y, 1, 19.9,Y, 1, 17.1,Y, 62,Y, 43,Y, 16.6,Y, 18.4,Y,E    ,Y,ENE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-09-08,   0.0,N,  , 1, 33.9,Y, 1, 20.0,Y, 1, 13.9,Y, 37,Y, 48,Y, 14.8,Y, 16.6,Y,SE   ,Y,ENE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-09-09,   0.0,N,  , 1, 33.9,Y, 1, 19.3,Y, 1, 14.6,Y, 42,Y, 31,Y, 20.5,Y, 16.6,Y,SE   ,Y,ESE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-09-10,   0.0,N,  , 1, 36.3,Y, 1, 18.5,Y, 1, 14.2,Y, 55,Y, 16,Y, 18.4,Y, 20.5,Y,ESE  ,Y,ESE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-09-11,   0.0,N,  , 1, 30.5,Y, 1, 18.0,Y, 1, 19.3,Y, 81,Y, 62,Y,  9.4,Y, 13.0,Y,E    ,Y,NNE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-09-12,   0.0,N,  , 1, 31.1,Y, 1, 21.0,Y, 1, 21.0,Y, 78,Y, 59,Y,  9.4,Y, 13.0,Y,NE   ,Y,N    ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-09-13,   0.0,N,  , 1, 32.0,Y, 1, 21.7,Y, 1, 21.8,Y, 70,Y, 63,Y,  9.4,Y, 13.0,Y,ESE  ,Y,N    ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-09-14,   0.0,N,  , 1, 31.5,Y, 1, 23.8,Y, 1, 22.0,Y, 70,Y, 64,Y,  9.4,Y, 13.0,Y,ESE  ,Y,N    ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-09-15,   0.0,N,  , 1, 32.3,Y, 1, 22.8,Y, 1, 20.7,Y, 69,Y, 57,Y,  9.4,Y, 14.8,Y,SE   ,Y,N    ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-09-16,   0.0,N,  , 1, 32.4,Y, 1, 21.0,Y, 1, 21.0,Y, 71,Y, 61,Y, 13.0,Y, 13.0,Y,ESE  ,Y,N    ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-09-17,   0.0,N,  , 1, 31.9,Y, 1, 22.0,Y, 1, 21.3,Y, 66,Y, 64,Y,  9.4,Y, 14.8,Y,SE   ,Y,N    ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-09-18,   0.0,N,  , 1, 31.2,Y, 1, 21.1,Y, 1, 21.9,Y, 68,Y, 67,Y,  9.4,Y, 14.8,Y,ESE  ,Y,N    ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-09-19,   0.0,N,  , 1, 31.2,Y, 1, 22.5,Y, 1, 21.8,Y, 67,Y, 64,Y,  3.6,Y, 14.8,Y,S    ,Y,NNE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-09-20,   0.0,N,  , 1, 31.5,Y, 1, 21.1,Y, 1, 21.5,Y, 68,Y, 64,Y, 11.2,Y, 18.4,Y,ENE  ,Y,N    ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-09-21,   0.0,N,  , 1, 32.0,Y, 1, 21.9,Y, 1, 21.0,Y, 65,Y, 64,Y,  9.4,Y, 13.0,Y,ENE  ,Y,N    ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-09-22,   0.0,N,  , 1, 30.9,Y, 1, 23.0,Y, 1, 22.0,Y, 70,Y, 65,Y,  7.6,Y, 14.8,Y,SSW  ,Y,N    ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-09-23,   0.0,N,  , 1, 31.5,Y, 1, 23.0,Y, 1, 21.7,Y, 66,Y, 52,Y,  9.4,Y, 18.4,Y,NNW  ,Y,NNE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-09-24,   0.0,N,  , 1, 32.7,Y, 1, 22.5,Y, 1, 20.6,Y, 61,Y, 45,Y, 20.5,Y, 16.6,Y,SE   ,Y,ENE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-09-25,   0.0,N,  , 1, 34.1,Y, 1, 20.8,Y, 1, 16.0,Y, 46,Y, 33,Y, 20.5,Y, 18.4,Y,ESE  ,Y,ENE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-09-26,   0.0,N,  , 1, 32.1,Y, 1, 22.7,Y, 1, 20.6,Y, 66,Y, 54,Y, 13.0,Y, 14.8,Y,E    ,Y,N    ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-09-27,   0.0,N,  , 1, 32.2,Y, 1, 23.6,Y, 1, 20.5,Y, 70,Y, 49,Y, 14.8,Y, 20.5,Y,E    ,Y,ENE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-09-28,   0.0,N,  , 1, 31.7,Y, 1, 21.9,Y, 1, 20.3,Y, 67,Y, 56,Y, 16.6,Y, 16.6,Y,ESE  ,Y,N    ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-09-29,   0.0,N,  , 1, 33.3,Y, 1, 20.2,Y, 1, 19.9,Y, 67,Y, 55,Y,  7.6,Y, 16.6,Y,E    ,Y,NNE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-09-30,   0.0,N,  , 1, 32.4,Y, 1, 21.5,Y, 1, 21.5,Y, 69,Y, 65,Y,  5.4,Y, 18.4,Y,WNW  ,Y,N    ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-10-01,   0.0,N,  , 1, 31.8,Y, 1, 22.6,Y, 1, 22.0,Y, 73,Y,   , ,  7.6,Y,     , ,NW   ,Y,     , ,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-10-02,   0.2,N,  , 1, 32.1,Y, 1, 23.7,Y, 1, 22.6,Y, 68,Y, 63,Y, 16.6,Y, 16.6,Y,ENE  ,Y,NE   ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-10-03,   0.0,N,  , 1, 33.3,Y, 1, 23.5,Y, 1, 22.1,Y, 65,Y, 54,Y, 16.6,Y, 16.6,Y,ESE  ,Y,NE   ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-10-04,   0.0,N,  , 1, 32.9,Y, 1, 23.4,Y, 1, 22.2,Y, 65,Y, 58,Y, 13.0,Y, 16.6,Y,ESE  ,Y,N    ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-10-05,   0.0,N,  , 1, 33.6,Y, 1, 24.4,Y, 1, 22.4,Y, 64,Y, 65,Y,  9.4,Y, 14.8,Y,E    ,Y,N    ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-10-06,   0.0,N,  , 1, 32.4,Y, 1, 24.9,Y, 1, 23.1,Y, 70,Y, 61,Y, 14.8,Y, 18.4,Y,ESE  ,Y,NE   ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-10-07,   0.0,N,  , 1, 33.2,Y, 1, 24.0,Y, 1, 23.0,Y, 69,Y, 67,Y, 11.2,Y, 14.8,Y,E    ,Y,NNE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-10-08,   0.0,N,  , 1, 34.4,Y, 1, 24.3,Y, 1, 23.4,Y, 71,Y, 63,Y,  5.4,Y, 14.8,Y,WSW  ,Y,NNW  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-10-09,   0.0,N,  , 1, 34.0,Y, 1, 23.6,Y, 1, 23.0,Y, 67,Y, 57,Y, 18.4,Y, 13.0,Y,ESE  ,Y,N    ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-10-10,   0.0,N,  , 1, 33.7,Y, 1, 23.2,Y, 1, 22.1,Y, 67,Y, 59,Y, 18.4,Y, 14.8,Y,ESE  ,Y,NNE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-10-11,   0.0,N,  , 1, 34.0,Y, 1, 24.1,Y, 1, 22.9,Y, 64,Y, 63,Y, 13.0,Y, 14.8,Y,E    ,Y,NNE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-10-12,   0.0,N,  , 1, 33.8,Y, 1, 23.4,Y, 1, 22.7,Y, 68,Y, 65,Y, 16.6,Y, 14.8,Y,SE   ,Y,N    ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-10-13,   0.0,N,  , 1, 34.8,Y, 1, 24.0,Y, 1, 22.9,Y, 69,Y, 51,Y, 13.0,Y, 16.6,Y,E    ,Y,N    ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-10-14,   0.0,N,  , 1, 34.0,Y, 1, 24.4,Y, 1, 23.4,Y, 66,Y, 59,Y, 13.0,Y, 14.8,Y,E    ,Y,NE   ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-10-15,   0.4,N,  , 1, 34.1,Y, 1, 25.4,Y, 1, 22.5,Y, 60,Y, 54,Y, 14.8,Y,     , ,ESE  ,Y,     , ,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-10-16,   0.0,N,  , 1, 33.8,Y, 1, 24.0,Y, 1, 22.7,Y, 68,Y, 56,Y, 11.2,Y, 18.4,Y,E    ,Y,NNE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-10-17,  19.8,N,  , 1, 32.7,Y, 1, 21.7,Y, 1, 23.4,Y, 66,Y, 60,Y, 14.8,Y, 14.8,Y,ENE  ,Y,NNE  ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-10-18,   0.2,N,  , 1, 32.6,Y, 1, 24.9,Y, 1, 22.6,Y, 70,Y, 53,Y, 13.0,Y, 14.8,Y,E    ,Y,NE   ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-10-19,   0.0,N,  , 1, 33.3,Y, 1, 24.3,Y, 1, 22.2,Y, 66,Y, 60,Y, 14.8,Y, 16.6,Y,ESE  ,Y,N    ,Y,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2008-10-20,   0.0,N,  , 1, 32.7,Y, 1, 23.5,Y, 1, 22.4,Y, 64,Y, 64,Y, 18.4,Y, 25.9,Y,ESE  ,Y,ENE  ,Y,#
